"wf_unit","survey_id","wf_item_id","survey_response_score"
22,11431,9,4
41,10816,3,5
53,14491,3,4
4,11970,2,5
30,10709,10,5
43,11326,5,4
7,10808,7,4
18,11926,9,4
40,10415,2,5
23,11035,6,5
25,11840,10,2
7,10158,6,4
6,10164,7,4
13,11817,8,4
12,12184,10,4
46,11186,9,2
15,11688,10,4
54,12328,3,5
36,10411,5,4
34,11290,6,5
34,15553,3,3
25,10522,3,5
13,11928,3,5
43,10912,9,4
35,10407,6,2
13,10652,6,4
47,11516,8,5
35,10873,4,4
30,11558,2,4
36,13642,3,3
49,14779,4,4
16,11695,6,4
7,12040,7,3
12,11771,10,3
23,11652,2,5
10,11914,10,3
15,11899,5,5
13,12003,3,4
23,12171,10,4
29,10907,6,4
21,11428,9,4
7,12211,6,4
18,15778,3,4
41,11618,2,5
51,12306,10,4
22,11430,10,4
16,10544,4,2
16,10543,3,4
4,11964,7,4
43,11483,10,4
12,11748,3,5
12,10001,4,3
35,11570,7,4
12,11748,10,3
27,11849,7,5
7,11796,2,3
54,10758,7,4
39,10787,5,5
9,10199,1,2
24,12277,6,4
43,10042,7,5
41,11618,6,3
41,10418,10,4
51,10740,8,3
25,11839,5,4
35,12251,4,3
47,12450,3,3
40,10416,6,4
22,11431,3,4
54,11061,4,3
7,11956,7,3
23,13781,3,3
10,10067,3,4
9,10583,9,4
55,10661,7,4
40,11202,4,4
36,11592,7,5
41,12258,8,4
13,11929,3,5
4,12196,5,3
2,10684,10,5
12,11809,5,5
7,10309,10,4
52,11521,5,5
41,10816,10,5
55,14455,4,3
13,11816,5,4
35,10779,7,4
40,16034,4,5
16,10229,8,4
7,10205,6,4
25,10522,9,5
43,10428,2,4
40,12108,3,3
17,15239,3,5
23,11655,6,4
7,11794,1,1
55,10759,10,3
46,10469,10,4
30,11397,6,4
47,11515,7,4
22,11406,6,4
39,10787,7,3
4,11642,6,5
51,11519,6,4
23,11437,5,4
55,14392,3,4
14,10524,8,4
43,11483,3,4
35,11589,8,4
45,11135,2,2
36,10442,9,4
2,11629,9,4
35,10780,3,4
30,10771,7,4
42,10450,7,4
12,10497,9,4
36,12235,10,4
22,11405,4,4
40,12239,2,3
23,11035,9,4
15,11691,8,4
35,12678,3,4
20,10372,6,4
13,12002,5,4
24,13551,3,4
13,10552,4,4
25,10522,4,5
29,10930,3,2
40,10737,8,2
43,11124,6,4
35,12250,7,2
24,11424,7,4
52,11524,8,4
39,11304,9,3
25,10602,4,4
43,11122,10,4
23,12061,7,4
37,12237,5,4
4,10181,5,1
32,10385,10,4
49,12309,8,3
7,10317,3,4
28,13883,4,4
42,11586,10,4
24,10291,7,4
43,11123,6,4
13,10943,4,3
55,11481,7,4
20,11335,3,4
51,11223,8,5
53,14476,4,3
46,11213,6,2
12,11812,3,5
53,14405,4,3
23,10732,6,4
28,10881,10,4
10,11968,6,4
36,10784,4,4
4,10270,5,4
7,12211,1,2
38,10731,5,4
2,11781,5,4
16,11909,8,4
23,11348,4,4
12,11748,2,4
15,10224,9,4
23,11343,6,3
13,11978,9,4
49,10833,5,4
4,12055,10,4
47,12301,7,4
25,12286,3,5
32,11399,8,4
20,11676,5,4
47,11516,4,4
20,10057,6,4
20,11329,8,4
20,11333,10,4
39,10444,7,5
16,12010,2,4
20,11330,7,4
10,10974,7,3
24,10600,9,4
23,11414,7,4
43,10912,6,2
42,10450,2,4
22,11341,6,3
16,10247,8,3
6,10281,8,4
35,11569,9,4
36,10442,4,4
2,11628,6,3
20,11676,2,4
28,16131,4,1
6,10187,3,3
6,10295,9,4
53,17040,4,4
40,11202,7,5
35,10409,5,3
53,14422,4,5
41,16566,4,4
23,10800,4,4
25,10005,7,3
4,12052,8,4
22,15671,3,4
17,10137,7,4
53,10751,7,3
40,10654,5,4
10,10949,5,4
6,10184,5,4
14,11685,2,4
17,11451,6,5
4,11964,3,4
4,10182,7,4
35,12094,4,2
17,12168,1,4
43,12123,2,4
18,11706,7,4
12,10003,9,4
36,10783,9,4
20,11331,4,4
6,10280,3,5
41,10448,10,4
20,10056,5,3
7,11957,2,4
10,10033,6,5
55,11074,9,3
4,10298,2,2
20,10705,3,4
25,11839,4,4
10,11767,4,2
54,11089,4,4
51,11090,4,4
43,11326,6,3
7,10819,4,5
16,10090,3,4
4,15633,3,5
23,11033,4,5
25,11310,4,5
22,10387,8,4
40,12241,10,4
16,10136,3,4
13,11931,10,3
15,11991,9,5
23,11016,2,4
24,12072,8,5
25,10114,10,4
52,11453,3,5
41,10816,8,5
7,12213,1,1
12,11746,2,3
28,16465,3,3
12,11746,5,4
52,10850,7,3
12,11771,9,4
34,11564,7,4
26,10953,3,5
29,11555,9,4
54,12328,4,5
4,10965,6,4
52,14040,4,5
39,11301,10,4
22,11014,4,4
10,11766,3,4
51,11245,5,3
26,10954,10,4
9,10199,4,4
10,11732,7,4
2,10687,4,3
20,10057,8,4
7,11957,3,4
12,10547,7,4
18,11706,10,4
40,12240,9,5
4,10982,7,5
53,14475,3,3
23,11655,7,4
41,10447,8,4
18,10364,10,4
49,10484,6,2
27,10024,7,4
10,10950,2,4
23,11036,3,4
23,11655,5,4
20,10690,7,3
16,10089,9,5
32,10711,5,2
6,15960,3,2
20,11474,2,4
39,10792,5,4
35,10719,5,4
51,11446,8,4
16,10118,10,3
51,11090,8,4
20,10153,7,5
13,11984,4,4
16,10088,7,3
52,11100,6,4
35,10989,9,4
8,11731,6,4
51,11099,4,3
6,10296,9,4
29,10908,5,4
7,10159,8,4
13,12001,4,5
35,10405,6,4
7,10819,6,4
46,12294,4,5
22,11008,9,5
4,10981,7,5
12,10986,9,5
30,12243,3,4
23,11036,6,2
23,11435,10,4
41,11619,4,4
20,11003,8,3
16,10088,10,3
16,12216,5,4
41,10816,6,5
13,10554,5,4
9,10199,5,4
30,10632,4,3
8,10941,9,5
39,10792,10,4
2,11629,4,5
4,10269,8,4
40,11306,8,3
16,11910,5,5
25,11311,2,5
40,12110,4,2
51,11518,2,4
37,12237,10,2
52,11100,4,3
39,10444,2,5
35,12250,10,3
12,10190,3,5
30,10709,9,4
20,10707,8,4
51,11153,7,3
30,11398,2,4
17,11920,2,4
23,11437,2,4
7,10210,3,4
35,15556,3,2
48,11936,9,4
23,11347,8,4
22,11013,10,4
12,11772,8,4
35,12095,6,4
13,10515,10,3
13,11817,10,4
35,12252,7,4
6,10971,9,4
47,14691,4,4
42,10016,10,3
12,10985,2,3
7,12040,8,4
41,11203,8,5
8,10941,10,5
55,11074,6,3
41,11205,9,5
46,11419,5,4
46,11186,5,5
36,12100,2,3
23,11654,6,4
15,16396,3,5
23,10722,9,4
43,11501,5,4
56,11055,5,5
29,11386,5,4
49,13326,3,5
23,12171,3,4
12,10191,8,5
43,10042,4,5
52,10545,2,5
36,11299,3,4
12,11975,3,3
2,10686,8,4
16,16805,3,4
16,11696,7,5
43,11487,3,2
49,15396,3,5
17,12174,9,4
18,10363,10,4
46,11874,8,5
51,11098,7,4
16,11695,4,5
7,10316,4,5
20,10578,6,4
15,12207,4,4
5,10969,2,3
23,10722,1,3
4,10298,10,4
40,11609,2,5
9,10973,5,5
43,11503,8,4
40,10417,2,4
46,12128,7,4
34,10872,5,4
35,11571,8,4
10,11912,2,4
46,12127,4,4
52,10743,3,5
23,11437,4,4
16,12012,3,4
24,10597,4,3
47,10482,7,5
35,12251,6,4
22,11406,10,5
24,10289,3,4
21,12151,9,3
16,10246,6,5
43,11501,8,2
20,10705,8,4
25,10049,10,5
51,11520,3,4
7,10175,6,4
7,11957,1,4
13,10648,5,4
13,10514,4,2
35,12250,6,2
35,10156,2,4
52,10488,3,4
41,11618,7,4
50,11941,7,3
25,10529,10,5
5,10294,5,4
42,10817,3,1
6,11789,8,5
53,15475,3,4
53,14494,3,4
47,12135,10,4
17,11920,4,5
25,11360,4,3
25,10114,6,4
2,11781,10,4
8,10179,8,3
20,10372,4,3
27,10025,2,4
23,11415,5,5
16,11698,9,4
47,11516,3,4
30,10846,2,3
12,11746,10,4
12,10988,6,4
20,12148,3,4
24,10598,7,3
20,10058,7,4
9,10587,4,3
13,10097,3,5
43,11483,8,4
10,11767,3,3
4,10181,7,4
6,10789,9,4
10,11743,7,4
55,14455,3,4
7,10205,3,5
22,11431,4,4
36,12101,4,4
10,11744,6,4
43,11124,3,5
33,10394,3,4
43,11856,8,4
51,15404,3,4
23,11348,6,4
22,11008,6,5
9,10585,2,3
10,11994,6,4
35,10406,6,5
1,15927,3,4
16,10544,6,4
51,11945,10,4
44,11178,2,4
35,11568,8,4
15,10533,5,3
22,11015,4,5
46,11137,6,4
32,10385,5,4
6,10187,5,5
7,12044,1,2
35,10873,1,5
6,10054,6,4
30,12243,10,4
23,11016,7,4
12,10498,7,4
12,11771,5,4
21,10324,5,4
39,10444,8,5
43,11123,7,4
12,10004,8,4
6,10971,7,4
10,11732,2,4
51,10837,2,4
24,12071,6,5
12,10191,5,5
4,10306,9,4
35,12250,2,2
16,10564,4,5
24,12272,9,3
35,12249,5,2
41,10421,9,4
21,11475,2,5
30,10708,6,5
22,11432,6,4
29,10930,9,2
41,11115,8,4
4,10965,7,4
20,10706,9,4
28,10369,3,4
24,14364,3,4
18,11825,8,4
23,10283,7,5
29,10929,7,3
40,11609,1,4
22,11404,6,4
15,11898,6,4
12,11975,10,3
7,12220,8,5
30,11397,2,4
9,10588,4,4
45,10467,7,4
15,16012,4,3
17,11450,9,4
7,10809,2,4
47,12450,4,4
36,10413,2,4
36,11298,8,4
31,10633,9,4
31,10774,7,5
40,11307,10,4
40,11833,2,4
29,10930,4,3
25,10200,6,4
55,11075,4,4
47,14160,3,5
43,11854,7,4
17,11920,9,4
47,10482,2,5
23,11652,4,5
29,12056,8,5
51,11520,2,4
4,11964,9,4
14,11685,7,4
55,11109,9,3
16,10246,2,5
2,10331,7,3
23,11033,10,5
30,11394,5,4
36,10411,7,2
24,10520,2,4
24,10599,7,5
40,11307,3,4
20,11711,8,4
10,11914,7,4
20,11712,6,4
23,10283,9,5
24,11037,3,4
38,11601,10,4
23,10800,1,3
24,10110,7,4
9,11765,3,4
22,11340,7,4
10,11767,7,3
35,10409,3,4
21,12151,2,4
15,13411,3,3
24,10318,7,4
27,10025,10,4
23,11722,3,4
41,10816,9,5
43,11326,8,4
21,13776,4,5
25,10602,3,5
41,11115,5,4
24,11353,8,5
7,10175,8,5
21,12152,6,4
20,10490,7,4
4,12052,9,4
43,12123,10,4
52,10849,3,4
28,10881,4,4
35,12096,5,4
43,11326,1,4
35,12096,10,4
35,11570,3,4
25,10116,7,5
43,10042,2,5
18,12138,7,5
8,10179,3,2
35,11589,10,4
22,12163,5,4
9,10170,10,5
39,10444,3,5
40,10416,2,4
2,11782,9,1
13,10944,2,4
18,10264,2,4
17,11921,7,4
10,11744,7,3
52,11154,10,4
13,10649,2,5
41,11205,6,4
7,10808,6,2
22,11651,5,2
24,10320,9,4
30,10846,8,4
2,10165,5,5
17,12175,10,5
6,10790,10,5
43,10043,8,5
4,11659,5,4
17,11449,7,5
52,11226,10,5
16,10119,2,2
43,11125,10,4
6,12728,4,4
7,11756,4,4
24,10520,6,5
34,11588,10,4
10,10974,6,4
9,10587,7,4
18,11465,9,1
26,10530,4,3
12,10497,8,4
51,11518,6,4
6,10790,8,5
8,12223,10,3
15,11688,5,4
18,10569,4,5
16,12012,6,4
39,10792,4,4
16,12165,10,4
22,11405,6,5
10,11967,10,4
30,10770,7,4
48,11146,3,4
51,11541,2,5
4,12196,7,3
25,15041,4,4
13,12003,10,4
35,11294,9,3
42,10422,2,5
18,11704,4,4
4,11750,9,4
10,11912,6,4
19,11708,6,1
46,12293,4,5
9,10586,7,5
15,11691,5,5
51,11090,2,4
43,13166,3,5
13,12002,10,2
52,11092,8,5
4,10270,2,3
46,10916,6,5
43,10460,5,2
6,10805,2,4
24,10521,8,4
43,11124,4,5
7,10176,1,2
4,10269,10,4
48,11146,2,4
28,10906,8,4
24,10290,4,4
24,11252,3,4
2,12186,4,4
51,12306,8,5
6,10805,5,4
12,11811,6,5
12,10987,4,4
29,10932,6,4
17,15239,4,4
15,16338,4,4
29,10907,8,3
1,15734,4,3
21,11427,7,4
52,12319,3,4
24,10319,3,3
12,11810,8,5
9,11904,1,4
7,11796,6,3
41,11583,4,2
16,12225,6,4
4,10964,2,4
4,11750,8,4
24,13550,4,4
4,10965,2,4
2,10165,2,4
23,11034,10,4
29,10930,7,4
53,11045,7,4
9,11902,6,4
55,10661,4,5
15,11898,10,4
12,12184,3,4
37,12237,4,4
44,11505,3,4
9,10170,4,5
34,10635,6,3
41,10421,7,4
53,15421,3,4
13,11928,9,4
35,11570,6,3
10,10948,4,3
7,11758,10,4
23,10721,6,5
6,12864,4,5
35,10408,7,4
36,11402,5,5
6,10790,7,5
18,11827,3,3
7,12042,8,4
24,12070,3,5
49,11534,7,4
15,11688,6,4
22,11432,7,4
23,10078,9,4
18,10364,6,4
15,11898,4,4
47,11515,3,5
6,15959,3,4
27,11849,8,4
13,10555,5,4
15,17046,4,5
12,10003,3,5
9,11765,2,2
20,10578,10,4
34,11566,8,4
39,10444,9,5
33,10634,7,5
30,11396,5,5
52,10489,9,4
40,11306,3,4
10,10063,10,4
40,11306,5,4
29,10928,10,2
40,12241,3,3
2,13723,4,4
55,11063,7,3
26,11603,6,2
10,10067,6,4
52,11521,2,5
52,11100,10,4
40,10655,3,4
10,10067,7,4
56,11065,4,4
16,15220,3,5
46,11185,6,5
35,10636,10,2
41,11617,6,5
24,10110,2,4
35,12094,1,2
26,10953,9,4
51,11518,9,4
23,11349,1,4
10,11994,4,3
20,10073,2,4
6,16801,3,4
52,11455,7,5
20,12148,7,4
30,10105,10,4
35,11573,7,4
40,11306,7,4
12,10499,3,5
51,11542,10,2
52,10487,2,4
30,12060,7,4
29,10698,8,4
6,13972,3,4
29,11279,5,5
43,10461,7,4
23,12171,2,4
10,11995,8,4
30,11396,4,4
53,11107,9,5
22,11014,8,4
6,11953,2,5
41,12257,2,4
52,17017,4,4
10,10949,9,4
24,11251,7,4
43,11856,9,2
17,12167,2,3
35,10406,7,5
52,10487,10,2
29,11877,8,4
24,10519,7,4
7,12045,7,4
20,10576,6,4
15,11899,3,5
13,11930,3,5
7,12213,8,4
42,10450,10,4
56,11533,6,4
48,11936,2,2
7,12042,1,4
4,15630,3,3
13,11931,4,3
35,10406,2,5
55,11482,7,4
16,11447,2,4
52,11522,5,4
17,12015,10,4
24,12068,2,4
16,12215,10,3
21,11427,5,4
17,10121,10,4
7,12043,2,4
25,11839,9,4
12,10003,5,4
16,10350,5,4
46,10469,2,4
36,13800,4,4
43,10044,4,4
12,11748,7,4
6,10187,10,5
40,11307,4,4
13,11817,3,3
12,10547,6,4
20,10575,8,2
20,11676,9,2
38,11300,9,3
40,11580,4,4
1,10681,3,4
16,12157,5,4
41,11616,6,5
54,11168,3,5
23,10388,8,4
43,10428,8,4
43,11489,3,5
25,11311,8,5
18,11706,9,5
17,10137,8,4
20,11710,6,4
7,12043,8,4
51,10486,4,4
16,10351,10,4
34,10404,2,5
15,10534,5,3
55,14531,4,3
43,11327,1,3
13,10097,6,4
22,11404,5,4
55,12330,3,4
20,11002,8,4
35,12253,8,5
12,16302,4,4
4,11637,8,3
35,10405,10,4
30,11392,9,2
23,11346,1,5
9,10583,2,4
23,10723,10,4
51,11153,8,4
24,12276,9,4
18,10569,8,5
15,12208,4,5
4,14273,3,4
35,12249,10,2
20,11709,10,4
4,11642,2,4
1,10681,10,4
4,11639,7,4
12,11774,10,4
34,10155,7,4
43,12123,4,3
35,10156,8,4
22,11012,9,4
52,11225,2,4
40,11202,3,5
25,11361,4,4
29,10882,4,4
7,10316,2,5
36,10785,9,2
13,11984,5,4
51,11446,2,3
46,12128,9,4
42,11586,7,4
7,10175,2,4
47,11237,8,4
35,10989,6,2
35,16881,3,4
37,11022,9,3
23,10800,7,4
4,10982,6,4
13,10651,6,4
7,10809,8,4
23,11415,8,4
30,12060,10,4
40,11833,9,4
13,10646,9,4
36,11402,9,4
30,12233,2,4
16,10351,1,3
39,11577,9,4
25,11360,3,4
20,10151,4,4
51,11245,3,5
40,14950,4,4
41,11203,7,5
35,10874,2,4
28,16131,3,2
9,11902,1,4
43,11125,9,4
16,11911,4,4
18,10364,7,4
37,11600,5,5
23,10078,1,3
52,11225,5,4
38,10731,10,4
55,11075,5,4
13,12192,7,4
13,11983,7,3
7,11956,10,2
22,11031,6,4
3,10304,7,5
53,14377,4,4
23,11413,9,4
53,11043,3,4
41,12242,6,5
13,10554,9,5
30,16510,4,4
18,11706,5,5
24,12272,10,4
51,11224,7,4
29,11876,2,4
9,10032,3,4
9,10960,9,5
18,10363,3,4
52,11076,2,4
43,11123,2,4
40,12241,9,4
41,11618,9,4
5,10970,9,3
42,12385,4,5
34,16539,3,5
12,12140,8,5
9,10171,2,3
9,10972,10,4
7,11756,10,4
21,12152,7,2
52,11543,2,4
34,11565,5,5
16,10091,2,4
51,12306,5,5
22,11406,9,4
39,11304,4,4
6,11953,10,5
20,10371,7,4
52,11454,9,4
7,10157,7,4
10,11766,6,5
51,11945,7,5
16,10118,5,3
20,11672,3,2
20,10690,5,4
39,11577,5,3
35,11589,2,4
34,11566,5,5
30,12244,7,5
53,11043,8,4
9,10584,5,4
24,12070,7,5
15,12206,9,5
20,11329,4,4
47,12135,8,5
14,11685,8,4
2,11960,3,2
43,10461,8,4
10,11807,5,4
16,12010,7,4
37,12256,10,4
43,11503,7,3
24,10521,2,4
9,11806,3,3
52,11094,3,5
52,11522,4,4
24,12276,2,5
36,12235,6,2
40,11609,4,4
12,10986,3,4
13,12002,2,4
2,10671,9,4
20,11672,10,2
6,10295,2,4
6,15905,4,4
19,11708,7,5
51,10837,7,4
16,12225,9,3
8,12223,3,2
40,11307,5,4
15,11991,3,4
22,11432,2,4
23,11348,8,4
20,11332,4,4
23,11415,7,4
43,11121,8,4
46,10468,3,5
34,11566,7,4
52,10848,9,3
2,13723,3,4
12,11812,5,5
2,12186,5,2
7,11756,5,4
11,11996,3,4
32,10711,3,3
52,15451,3,4
40,12108,5,3
25,12280,9,4
13,10650,7,4
41,12111,4,4
23,10723,4,4
51,10837,5,4
16,12218,3,3
30,14085,4,5
1,10685,8,5
38,12102,4,4
13,10552,10,4
16,12012,2,5
53,11072,3,3
25,10528,9,2
4,11970,7,3
24,10521,6,4
46,11187,9,5
16,12568,3,4
23,11413,8,4
17,10121,4,4
40,10415,7,5
7,10204,1,3
2,10336,3,4
7,11756,7,4
13,10516,3,4
53,14070,4,4
23,11344,9,4
49,12304,6,3
23,11434,8,4
4,11637,5,3
9,12229,4,4
20,10373,6,4
52,11523,9,4
4,11642,10,4
37,12236,10,4
4,10981,10,4
18,10992,9,4
22,11405,2,4
22,11013,3,4
29,10931,5,4
25,11255,10,4
19,11987,8,5
24,12273,9,4
12,11812,4,4
55,11108,10,4
8,11764,6,4
13,10516,7,4
38,11576,8,4
46,11420,4,4
18,11704,8,5
4,11787,9,4
20,11474,3,2
54,11061,8,4
40,10446,6,4
18,11704,2,4
20,11709,3,5
2,10331,5,2
23,11436,6,5
10,10034,10,3
16,10564,10,5
23,11717,5,5
50,11941,2,4
23,13797,3,5
12,10499,6,5
24,11444,3,4
25,12285,6,2
23,11413,3,4
30,11739,4,4
12,11975,6,3
22,10382,9,4
24,12272,4,5
49,12309,6,3
6,10296,5,3
25,10200,3,5
49,10484,9,4
17,12174,6,4
40,12109,1,3
20,10371,9,4
6,12728,3,4
6,10054,2,4
21,11428,5,5
4,10182,8,4
41,12111,7,4
24,11355,2,5
22,11407,7,3
30,10105,2,4
6,12209,6,5
49,11240,8,2
9,10032,10,4
30,12087,6,4
38,11023,10,4
34,10155,8,4
16,12216,3,5
39,10414,8,4
16,10350,3,4
16,10351,8,4
53,14070,3,4
52,11201,10,5
16,11919,3,4
12,11749,3,4
18,10569,7,5
23,12172,3,4
16,10087,5,1
36,12100,8,4
54,11058,3,4
35,11573,8,5
12,11998,10,5
52,11201,7,4
35,11292,2,4
12,10987,8,4
41,11616,10,5
41,11205,1,2
18,10364,3,3
44,11505,2,4
1,10681,4,4
24,11356,10,5
40,12241,5,3
13,10649,3,4
22,15149,3,5
46,11213,2,4
24,10598,5,3
37,10730,4,4
17,11450,6,3
2,11682,2,3
10,11967,5,5
55,11075,9,2
30,14084,4,4
23,11722,5,4
24,11251,9,4
10,10064,9,4
10,10495,5,3
51,11541,6,4
22,14361,4,4
53,14069,4,4
9,11904,8,5
53,14640,4,3
36,10642,8,5
23,11654,7,5
20,10490,9,5
23,10284,1,5
52,11226,4,4
55,10661,8,4
53,14492,4,3
24,12277,9,4
2,12185,3,3
6,10278,6,5
41,11617,10,4
35,11573,4,5
30,11397,8,4
4,10271,5,4
53,11163,10,4
16,12219,4,4
23,11720,6,2
7,10177,1,5
16,10349,5,2
16,12012,7,4
24,11442,7,4
53,10751,3,3
35,10636,5,3
31,12245,5,4
43,12123,7,4
7,11795,1,2
41,11203,5,4
36,12255,3,4
46,11875,7,3
16,12159,2,3
46,11874,10,5
25,11838,10,5
52,11067,4,4
7,11794,10,2
52,11154,4,4
7,11796,1,3
24,11445,4,4
49,11940,9,3
51,10740,3,2
27,10024,4,2
52,10851,10,4
41,11619,10,4
52,15451,4,4
41,12257,10,4
35,10407,10,3
7,11884,3,3
20,10703,2,5
41,12111,3,3
6,10277,5,5
5,13979,3,4
46,11185,7,4
51,12314,6,5
24,11352,6,4
54,11058,4,4
22,11431,10,3
28,13612,4,4
22,11030,2,4
38,11300,7,4
25,10523,3,5
25,11255,3,5
21,11428,10,5
51,12315,10,3
8,10208,2,4
18,11664,4,4
16,10088,5,4
10,11994,9,4
12,10499,8,5
49,10833,9,4
24,10738,6,4
30,10104,5,5
28,14883,4,2
13,10650,10,4
20,11331,9,5
9,11765,9,4
23,12171,1,4
24,10521,10,4
22,11405,3,4
18,13021,4,5
30,10770,2,4
22,15671,4,4
18,12020,5,4
52,11077,3,4
16,11696,8,4
24,11357,2,5
29,11876,8,5
25,11255,7,4
46,14596,4,5
55,14412,4,5
10,12231,4,4
17,11449,6,5
46,11873,8,4
16,11698,6,4
4,11636,9,4
23,10732,8,5
53,10751,5,4
22,11009,7,4
18,16032,3,4
20,10380,2,4
28,14118,4,3
24,10519,5,4
23,11035,10,5
20,10073,7,4
12,10548,5,4
12,10988,3,4
7,13516,4,4
34,10404,6,4
7,11757,6,5
23,11032,6,3
54,11058,6,2
5,10969,6,3
23,10800,3,4
25,11255,2,4
43,11123,9,2
4,11786,8,4
16,10087,1,1
8,10941,5,5
24,10599,8,5
7,12220,4,5
53,14494,4,4
4,11642,5,4
12,11922,6,3
6,10281,9,4
20,11334,10,5
7,10818,2,4
34,11564,8,4
56,11042,4,4
7,11886,2,4
15,11689,8,4
13,12194,7,2
12,11774,6,4
23,10388,6,3
23,10504,2,5
12,11746,4,4
54,11169,2,4
52,11154,2,3
10,10034,8,4
42,10016,9,3
24,10320,7,4
16,15220,4,5
13,12193,2,4
40,11307,8,4
22,11406,8,5
23,11344,10,4
17,11921,9,4
40,11202,8,4
54,11058,5,4
23,11719,2,3
24,11444,8,4
4,10297,4,4
54,11061,3,3
51,10740,2,4
45,10467,5,4
15,10534,7,4
24,12072,6,5
23,12169,2,4
10,11905,2,4
6,10184,8,4
2,11960,4,2
20,11711,7,4
23,10503,10,4
13,10515,8,4
43,10426,9,5
43,11856,1,3
29,11876,6,5
16,11909,3,4
38,11300,5,4
6,11953,7,5
55,10759,5,3
41,10015,4,5
6,10187,9,5
8,12906,4,5
23,11416,5,5
20,10576,2,5
13,10650,3,3
10,10948,7,4
42,11621,4,3
41,12111,2,4
55,11109,8,1
6,11789,9,2
23,10725,10,4
22,11716,8,4
43,11122,2,4
35,12253,7,4
41,10418,7,4
27,10025,3,5
51,11519,10,4
10,10063,6,4
24,10110,5,4
2,10665,3,4
17,12175,4,5
35,12250,4,5
35,11589,6,4
43,11485,10,4
7,11956,3,3
7,10314,6,3
43,10460,3,4
53,13872,3,4
15,11691,2,4
42,10016,3,4
12,11746,6,4
16,10543,10,4
55,13881,3,4
51,11943,6,4
10,11916,10,5
15,11690,6,4
24,11830,7,4
16,10351,3,3
9,11765,4,4
24,11442,6,3
34,10155,2,3
46,14596,3,5
24,10291,4,2
22,11651,6,3
43,11502,4,4
27,10023,4,4
6,10278,9,5
7,10819,9,4
40,15540,4,5
7,11796,7,4
36,11401,9,4
49,11240,5,3
23,11653,8,5
7,12045,6,4
23,12170,2,4
53,11072,7,4
18,10569,5,5
30,11395,8,4
20,12147,5,4
20,10706,7,4
23,10284,3,5
51,11224,6,4
25,11843,4,5
25,10602,9,4
55,11075,8,4
54,10758,4,2
23,12061,3,4
48,11936,8,4
12,11976,6,5
5,10970,2,4
24,11038,5,4
18,12020,3,4
22,11342,5,4
6,11789,6,5
43,11484,9,4
43,11485,8,4
16,11695,8,5
31,10384,7,4
41,12259,2,5
53,15474,3,4
55,13881,4,5
40,12110,9,3
49,11534,9,2
2,10671,10,3
41,10015,8,5
27,10024,8,3
43,11327,7,4
9,10947,7,4
16,11909,5,3
42,10449,6,4
4,11660,9,4
36,11592,2,3
46,11187,3,5
36,10643,4,4
25,11361,2,4
46,12128,4,4
51,17016,3,4
4,10272,10,4
24,16916,4,4
16,10246,5,4
4,10981,5,4
25,11361,9,4
39,11304,5,3
2,11682,6,5
36,12100,3,4
9,11805,2,4
39,10792,2,4
7,10323,4,4
41,11617,8,5
16,10564,3,5
6,10307,8,5
55,11480,9,5
23,10716,7,4
12,11922,5,4
36,11299,10,4
51,11244,9,3
23,10722,7,5
53,10751,2,4
4,10964,7,3
14,11685,10,4
2,11781,6,4
13,11879,6,4
8,12720,4,4
18,10254,6,5
4,11970,6,4
10,11732,6,5
22,12163,9,4
51,11944,6,4
34,11564,2,4
23,12171,6,3
43,10044,8,4
12,11747,4,3
7,10209,9,4
17,11451,8,4
23,11717,8,5
4,11947,8,5
8,11731,3,5
27,10023,9,4
20,10372,5,4
29,11387,2,4
29,11386,6,3
7,11956,9,3
18,10253,10,3
10,11732,4,4
20,10057,7,4
35,10779,8,4
36,12101,2,5
55,11074,4,4
12,10986,10,4
25,11310,7,5
7,10310,3,3
36,12235,8,4
24,11037,8,4
17,11451,4,4
43,11485,4,4
30,10770,4,2
18,10579,10,4
8,11896,5,4
35,11292,8,2
22,10500,10,4
5,10970,5,4
23,11718,2,4
43,12123,9,2
15,12206,5,5
47,11516,2,4
23,11345,10,4
28,10629,6,2
17,10137,9,4
16,11696,3,4
29,10374,8,4
55,11064,8,3
55,10759,8,3
24,11038,8,4
18,11827,10,3
7,10159,4,4
35,10778,7,4
7,10315,5,4
52,12318,6,4
1,10685,2,4
41,11583,2,4
2,12185,9,2
15,12342,7,3
30,10770,8,5
34,10872,10,4
41,11115,9,4
4,11639,2,4
2,12186,6,2
48,11146,4,4
8,11896,8,3
28,10906,10,4
7,10323,3,4
7,10209,8,4
23,11034,7,4
17,16819,4,4
46,11186,7,5
7,11794,4,2
23,11347,6,4
41,10447,10,4
30,10845,10,5
17,11450,2,4
12,11775,10,4
23,11718,5,4
23,11721,2,4
41,10420,4,4
25,12073,5,4
23,10282,8,4
16,10228,2,4
23,11721,8,4
20,11672,2,3
27,10025,9,4
40,11580,2,4
6,10295,7,4
23,11349,8,4
51,11153,10,4
36,13800,3,3
35,10874,10,4
41,15598,3,4
35,12254,1,5
43,11854,5,4
40,10654,4,3
41,13960,3,5
15,12205,10,5
35,12251,1,3
22,10715,7,3
51,11153,5,5
7,10314,2,2
30,10846,7,4
25,10528,6,4
35,12250,5,4
38,11300,10,4
24,11425,9,2
43,11327,4,4
8,11731,9,4
41,14549,3,5
39,11301,8,4
13,12003,7,4
30,10105,3,4
51,11945,8,4
